depth,threshold,feature,value
10,-0.9820892214775085,2,
11,,,[ 0.  5.  1.  0.  2.  0.  0.  1.  0. 25.]
11,,,[ 57. 379.  89.   0.  66. 194.   0.  26.  27.   0.]
5,0.7280364632606506,1,
6,0.5241440832614899,0,
7,0.47184835374355316,0,
8,0.292437881231308,0,
9,-0.9223319888114929,2,
10,0.718496561050415,1,
11,,,[0. 0. 0. 0. 0. 1. 0. 1. 0. 0.]
11,,,[6. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.6503297090530396,1,
11,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
9,0.7124442458152771,1,
10,0.0,3,
11,,,[ 0.  0.  0. 84.  0.  7.  0.  0.  0.  0.]
11,,,[  0.   3.   0. 346.   4.   0.   0.   0.   0.   0.]
10,0.4398241490125656,0,
11,,,[ 0.  0.  0.  0.  2. 15.  0.  0.  0.  0.]
11,,,[  0.   1.   0. 163.   1.  12.   0.   0.   0.   0.]
8,-0.017212719190865755,3,
9,-0.9927119612693787,2,
10,0.510813444852829,0,
11,,,[0. 2. 0. 0. 0. 4. 0. 0. 0. 0.]
11,,,[  0.   3.   0. 101.   0.   0.   0.   0.   0.   0.]
10,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
9,0.45529888570308685,3,
10,0.5166538953781128,0,
11,,,[ 0. 12.  0.  0.  2.  0.  0.  0.  0.  0.]
11,,,[0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
10,-0.8214522004127502,2,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 25.  0.]
11,,,[0. 0. 0. 0. 5. 0. 0. 0. 0. 0.]
7,0.6036075055599213,0,
8,0.6989912688732147,1,
9,0.5251917541027069,0,
10,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
10,0.5910049080848694,0,
11,,,[ 0. 52.  1.  0.  2.  6.  0.  0.  0.  0.]
11,,,[0. 2. 1. 0. 2. 0. 0. 0. 0. 0.]
9,0.7008070945739746,1,
10,,,[0. 0. 0. 0. 0. 8. 0. 0. 0. 0.]
10,0.6012756526470184,0,
11,,,[0. 7. 3. 0. 3. 5. 0. 4. 0. 0.]
11,,,[ 0. 10.  0.  0.  0.  0.  0.  0.  0.  0.]
8,0.6060127019882202,0,
9,0.7098990082740784,1,
10,0.400284007191658,3,
11,,,[0. 0. 8. 0. 0. 3. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
10,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
9,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
6,0.7438139319419861,1,
7,0.7435937821865082,1,
8,0.03442033752799034,3,
9,0.7336557805538177,1,
10,,,[0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
10,,,[0. 8. 0. 0. 0. 0. 0. 0. 0. 0.]
9,0.1712360382080078,3,
10,0.6164622902870178,0,
11,,,[16.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.226174745708704,0,
11,,,[0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
11,,,[4. 1. 2. 0. 0. 5. 0. 4. 0. 0.]
8,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 24.]
7,0.34540750086307526,3,
8,0.6123132705688477,0,
9,0.604887992143631,0,
10,-0.9879952669143677,2,
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
11,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
9,-0.9959660470485687,2,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 16.  0.]
10,0.664224773645401,0,
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 16.  0.]
8,0.6176460385322571,0,
9,0.7511542439460754,1,
10,0.7484598755836487,1,
11,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 5. 0. 0. 0. 0. 0.]
9,,,[0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
4,0.434802308678627,1,
5,0.8919483125209808,3,
6,0.7400436103343964,0,
7,0.38293690979480743,1,
8,0.3457914739847183,1,
9,0.8214461207389832,3,
10,0.7077884376049042,0,
11,,,[ 41.  91.  44.   0.  82. 163.   0.  71.   9.  35.]
11,,,[ 0.  0.  1.  0.  0.  0.  0. 16.  0.  0.]
10,0.1498698741197586,1,
11,,,[68.  4. 22.  0. 40. 34.  0. 24.  8. 21.]
11,,,[108.  64. 109.   0. 152. 125.   0. 166.  72.  30.]
9,0.3461618721485138,1,
10,0.8214461207389832,3,
11,,,[ 0.  0.  0. 42.  0.  0.  0.  0.  0.  0.]
11,,,[ 0.  3.  0. 85.  2.  0.  0.  0.  0.  0.]
10,0.38013748824596405,1,
11,,,[38. 53. 43.  0. 43. 40.  0. 24.  0.  0.]
11,,,[ 0.  2.  0. 29.  1.  1.  0.  0.  0.  0.]
8,0.8262317478656769,3,
9,0.5400339961051941,0,
10,0.43349340558052063,1,
11,,,[47.  3.  5.  0.  7.  1.  0.  0.  0.  0.]
11,,,[0. 0. 0. 0. 5. 0. 0. 0. 0. 0.]
10,-0.6648307740688324,2,
11,,,[0. 0. 0. 0. 2. 0. 0. 7. 0. 0.]
11,,,[0. 0. 2. 0. 3. 5. 0. 0. 0. 0.]
9,0.5390869081020355,0,
10,-0.46734189987182617,2,
11,,,[0. 1. 4. 0. 1. 6. 0. 2. 0. 0.]
11,,,[14.  0.  1.  0.  0.  0.  0.  0.  0.  0.]
10,0.42716602981090546,1,
11,,,[ 8.  1.  0.  0.  3.  0. 58.  3.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0. 72.  0.  0.  0.]
7,0.751647561788559,0,
8,0.7906819880008698,3,
9,-0.638725757598877,2,
10,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
9,0.8522976934909821,3,
10,0.7513038814067841,0,
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0. 78.  0.  0.  0.]
10,,,[ 0.  0.  0.  0.  0.  0. 86.  0.  0.  0.]
8,0.8674242198467255,3,
9,0.40145884454250336,1,
10,-0.5842765271663666,2,
11,,,[ 0. 12. 13.  0. 44. 92.  0. 21.  0. 20.]
11,,,[88.  7. 18.  0. 27. 72.  0. 32.  0.  8.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 17.]
9,0.2814907431602478,1,
10,0.09383942559361458,1,
11,,,[ 0.  0.  4.  0.  1.  7. 65.  2.  0.  0.]
11,,,[ 0.  0. 11.  0. 27. 15.  0. 22.  0. 17.]
10,0.7939444780349731,0,
11,,,[0. 0. 0. 0. 6. 0. 0. 9. 0. 0.]
11,,,[  0.   0.   0.   0.   0.   0. 113.   4.   0.   0.]
6,0.5150413811206818,0,
7,-0.14153505116701126,2,
8,0.12486724182963371,1,
9,0.1237432025372982,1,
10,0.9633277952671051,3,
11,,,[12.  2. 15.  0. 25. 14.  0. 12. 17.  0.]
11,,,[11.  0.  5.  0.  8. 13.  0. 13.  0. 46.]
10,0.12427664548158646,1,
11,,,[ 0.  0.  0.  0.  0.  0. 68.  0.  0.  0.]
11,,,[0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
9,-0.20930689573287964,2,
10,0.41838425397872925,1,
11,,,[17.  3. 65.  0. 31. 15.  0. 31. 30.  0.]
11,,,[ 0.  0.  2.  0.  7.  0.  0.  0. 29.  0.]
10,0.25307556986808777,1,
11,,,[ 0.  1. 21.  0.  0.  0.  0.  6.  0.  0.]
11,,,[54.  4.  2.  0.  1.  0.  0.  4.  0.  0.]
8,0.1276937648653984,1,
9,0.09581634774804115,1,
10,0.31833334267139435,0,
11,,,[ 0.  0.  1.  0.  1.  1.  0.  0. 22.  0.]
11,,,[ 0.  5.  7.  0.  4. 13.  0.  9.  0.  0.]
10,0.10988446697592735,1,
11,,,[ 0.  0.  1.  0.  1.  3.  0.  0. 15.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 37.  0.]
9,0.08167336881160736,2,
10,0.32108598947525024,1,
11,,,[ 9.  0. 11.  0.  2. 16.  0. 18.  0.  0.]
11,,,[ 0.  0. 16.  0.  1.  4.  0.  4. 59.  0.]
10,0.2939787954092026,1,
11,,,[0. 0. 7. 0. 0. 5. 0. 5. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 18.]
7,0.6615971028804779,0,
8,0.09881647676229477,2,
9,0.15411237627267838,1,
10,0.9610942006111145,3,
11,,,[44. 10. 19.  0. 60. 31.  0. 32. 12.  0.]
11,,,[10. 10. 18.  0. 16. 31.  0. 36. 67. 22.]
10,-0.341558113694191,2,
11,,,[254.  34.  66.   0. 121.  48.   0.  76.   8. 136.]
11,,,[248.  90. 154.  58. 119. 101.  43. 134. 120. 202.]
9,0.2009902223944664,1,
10,0.1772478148341179,1,
11,,,[0. 0. 3. 0. 2. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0. 53.  0.  0.  0.]
10,0.21346618235111237,1,
11,,,[19.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[ 0. 17.  0.  0.  1.  1.  0. 13.  0.  0.]
8,0.7897326350212097,0,
9,0.3233746290206909,1,
10,0.9999537169933319,3,
11,,,[135.  33.  84.   0. 102.  75.   0. 175. 117. 401.]
11,,,[ 0.  0.  0.  0.  4.  3.  0.  3. 19.  0.]
10,0.3253607004880905,1,
11,,,[ 0.  0. 13.  0.  2.  0. 56.  0.  0.  0.]
11,,,[11. 26. 25.  0. 50. 16. 35. 46. 27. 89.]
9,0.20752722769975662,1,
10,-0.2925895005464554,2,
11,,,[ 0.  0. 29.  0. 64. 26. 57. 43. 33. 40.]
11,,,[124.   6.  41.   0.  58.  18.   0. 113.  47.  15.]
10,0.8995975255966187,3,
11,,,[45.  0.  2.  0. 10.  0.  0. 11.  0.  0.]
11,,,[ 45.   5.  40.   0.  22.  48.   0.  44.  43. 119.]
5,0.08167336881160736,2,
6,0.6744962632656097,1,
7,0.4936036616563797,1,
8,0.8995975255966187,3,
9,0.5544270873069763,0,
10,0.811508983373642,3,
11,,,[173.  21.   9.   0.  10.  27.   0.   5.   0.   0.]
11,,,[114.  11.  15.   0.  20.  23.   0.  19.  13.  17.]
10,0.475674107670784,1,
11,,,[29.  1.  3. 72.  9.  6.  0.  0.  0.  0.]
11,,,[58.  6.  6.  0. 12. 11.  0.  6.  0. 16.]
9,0.5727520287036896,0,
10,0.490196168422699,1,
11,,,[182.   9.  23. 146.  21.  47.   0.  23.  22.  46.]
11,,,[ 0.  1.  4. 49.  0.  0.  0.  0.  0.  0.]
10,0.4906053990125656,1,
11,,,[ 9. 16.  3.  0. 11.  6.  0. 40.  5.  0.]
11,,,[ 0.  2.  0.  0.  3.  0.  0.  0.  0. 16.]
8,-0.6518748700618744,2,
9,0.7469444274902344,3,
10,0.5484516322612762,0,
11,,,[25.  5.  0.  0. 14.  0.  0.  7.  0. 22.]
11,,,[ 0.  6.  5.  0.  2.  0.  0.  0. 29.  0.]
10,0.572771817445755,1,
11,,,[ 0.  0.  0.  0.  0.  0. 66.  0.  0.  0.]
11,,,[0. 1. 0. 0. 0. 4. 0. 0. 0. 0.]
9,0.4178483635187149,0,
10,0.4114161729812622,0,
11,,,[94. 37. 32.  0. 35. 11.  0. 46. 40.  0.]
11,,,[ 0.  1. 19.  0.  2.  3.  0.  0. 15.  0.]
10,-0.1755249872803688,2,
11,,,[ 39.  73.  45. 119.  72.  54.  33.  68.  33.   0.]
11,,,[28. 17.  7.  0.  1. 13.  0. 43.  5. 44.]
7,-0.548761636018753,2,
8,0.7100187540054321,1,
9,0.7073285579681396,1,
10,,,[  0.   0.   0. 137.   0.   0.   0.   0.   0.   0.]
10,0.7092689573764801,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
11,,,[ 0.  0.  0. 30.  0.  0.  0.  0.  0.  0.]
9,0.7236172556877136,3,
10,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
8,0.8541955947875977,3,
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 12.  0.]
9,0.5879395008087158,0,
10,-0.36550578474998474,2,
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
11,,,[ 0.  1.  0.  0.  1. 16.  0.  0.  0.  0.]
10,-0.12443776801228523,2,
11,,,[0. 1. 1. 0. 2. 2. 0. 2. 0. 0.]
11,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
6,0.9950684607028961,3,
7,0.6037755012512207,0,
8,0.11593030393123627,2,
9,0.457042396068573,1,
10,,,[ 0.  0.  0. 32.  0.  0.  0.  0.  0.  0.]
10,0.28246188908815384,0,
11,,,[0. 0. 0. 0. 0. 4. 0. 1. 0. 0.]
11,,,[0. 4. 2. 0. 0. 0. 0. 2. 0. 0.]
9,0.4367377310991287,1,
10,,,[ 0.  0.  0. 35.  0.  0.  0.  0.  0.  0.]
10,0.5320193767547607,1,
11,,,[0. 0. 0. 0. 1. 0. 0. 4. 0. 0.]
11,,,[0. 0. 4. 0. 0. 3. 0. 0. 0. 0.]
8,0.6526179909706116,0,
9,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
9,,,[0. 4. 0. 0. 0. 0. 0. 0. 0. 0.]
7,0.44720014929771423,0,
8,0.3080331012606621,0,
9,0.45663774013519287,1,
10,0.19690319150686264,0,
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
10,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
9,,,[ 0.  0.  0. 65.  0.  0.  0.  0.  0.  0.]
8,0.4507845938205719,0,
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 18.]
9,0.49954040348529816,0,
10,0.48498737812042236,0,
11,,,[0. 3. 4. 0. 0. 0. 0. 1. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
10,0.5301278233528137,0,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 13.  0.]
11,,,[0. 3. 0. 0. 0. 0. 0. 4. 0. 0.]
3,0.2678043842315674,2,
4,0.7704054117202759,0,
5,0.5508148372173309,0,
6,0.18008026480674744,1,
7,0.16998864710330963,1,
8,0.05369566194713116,1,
9,0.29952071607112885,0,
10,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
10,0.04215536266565323,1,
11,,,[ 0.  2.  0.  0.  0.  0.  0.  0. 13.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 22.  0.]
9,0.10705739632248878,1,
10,0.07692793756723404,1,
11,,,[0. 0. 1. 0. 0. 0. 0. 3. 0. 0.]
11,,,[ 0.  0.  0.  0.  0. 18.  0.  0.  0.  0.]
10,0.5436524450778961,0,
11,,,[ 0.  2.  9.  0.  2.  1.  0. 13. 36.  0.]
11,,,[ 0.  0.  3.  0.  0. 12.  0.  0.  0.  0.]
8,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 31.  0.]
7,0.16704543679952621,2,
8,0.3863489031791687,0,
9,,,[ 0.  0.  0.  0.  0. 13.  0.  0.  0.  0.]
9,0.4394998997449875,0,
10,,,[0. 6. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.48694542050361633,1,
11,,,[ 0.  0.  2.  0.  0. 20.  0.  3.  0.  0.]
11,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
8,0.211943581700325,1,
9,0.30881644785404205,0,
10,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
10,,,[16.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
9,0.5191367268562317,0,
10,0.9759744107723236,3,
11,,,[ 0.  4.  5.  0.  2.  7.  0.  4. 38.  0.]
11,,,[10.  9.  6.  0.  1. 22.  0.  6. 27.  0.]
10,0.2511807605624199,2,
11,,,[ 0. 14.  6.  0.  2. 17.  0. 19.  0.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 8. 0. 0.]
6,0.9720821976661682,3,
7,0.6681599617004395,0,
8,0.5578208565711975,0,
9,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
9,0.17243705689907074,1,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 21.  0.]
10,0.4001905918121338,1,
11,,,[ 0.  4.  7.  0.  0. 10.  0.  7.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 15.  0.]
8,0.6805253624916077,0,
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 33.]
9,0.2511807605624199,2,
10,0.7631504237651825,0,
11,,,[0. 1. 2. 0. 0. 3. 0. 3. 0. 0.]
11,,,[0. 4. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.7514519989490509,0,
11,,,[0. 3. 5. 0. 0. 0. 0. 6. 9. 0.]
11,,,[0. 0. 0. 0. 0. 9. 0. 0. 0. 0.]
7,0.20088311284780502,2,
8,0.6041536629199982,0,
9,0.14211147278547287,1,
10,0.17550548166036606,2,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 17.  0.]
11,,,[12.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
10,0.9828901588916779,3,
11,,,[0. 7. 2. 0. 0. 3. 0. 2. 0. 0.]
11,,,[ 0.  1.  0.  0.  4.  0.  0. 17.  0.  0.]
9,0.2976543754339218,1,
10,0.6632041037082672,0,
11,,,[ 0.  6.  0.  0.  0.  0.  0.  3. 53.  0.]
11,,,[ 0.  1.  6.  0.  0.  0.  0. 13. 41.  0.]
10,0.16704543679952621,2,
11,,,[ 0.  5.  0.  0.  3. 10.  0.  9.  0.  0.]
11,,,[ 0.  5.  2.  0.  0.  0.  0.  7. 27.  0.]
8,0.21771516650915146,2,
9,0.553366631269455,0,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 20.  0.]
10,0.26562321186065674,1,
11,,,[0. 1. 2. 0. 0. 0. 0. 5. 0. 0.]
11,,,[ 0.  4.  0.  0.  1.  2.  0.  0. 43.  0.]
9,0.5906968116760254,0,
10,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.29782022535800934,1,
11,,,[ 0.  2.  0.  0.  0.  0.  0.  0. 38.  0.]
11,,,[0. 1. 0. 0. 0. 2. 0. 7. 0. 0.]
5,0.7871628105640411,0,
6,0.7841024994850159,0,
7,0.16704543679952621,2,
8,0.7717874050140381,0,
9,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
9,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
8,0.16315559297800064,1,
9,0.7818392515182495,0,
10,,,[0. 0. 0. 0. 0. 0. 0. 9. 0. 0.]
10,,,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
9,,,[0. 0. 0. 0. 0. 9. 0. 0. 0. 0.]
7,0.1705748736858368,1,
8,,,[31.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
8,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
6,0.15140240639448166,1,
7,0.9795774221420288,3,
8,0.8142166435718536,0,
9,0.7927249372005463,0,
10,,,[ 0.  0.  0.  0.  0.  0.  0. 13.  0.  0.]
10,0.2260821834206581,2,
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
11,,,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
9,0.10180644318461418,1,
10,,,[5. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
8,0.1500498354434967,2,
9,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
9,0.13749875873327255,1,
10,0.09807724133133888,1,
11,,,[ 0.  0.  0.  0.  0.  2.  0.  0. 30.  0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 1. 0. 0.]
10,0.16704543679952621,2,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 54.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  1.  0. 21.]
7,0.2646019756793976,1,
8,0.152190163731575,1,
9,,,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
9,0.20088311284780502,2,
10,0.985911637544632,3,
11,,,[ 0.  0.  4.  0.  0.  6.  0.  9. 46.  0.]
11,,,[ 0.  0.  0.  0.  4.  0.  0. 17.  3.  0.]
10,0.8156757652759552,0,
11,,,[ 0.  2.  1.  0.  0.  4.  0.  4. 10.  0.]
11,,,[ 0.  5.  0.  0.  0.  1.  0. 26.  0.  0.]
8,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 15.]
4,0.6786967813968658,0,
5,0.04168832488358021,1,
6,0.49743957817554474,2,
7,0.3563740998506546,2,
8,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
8,0.037583108991384506,1,
9,0.887761265039444,3,
10,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
10,,,[0. 0. 3. 0. 0. 0. 0. 0. 0. 0.]
9,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
7,0.0155254693236202,1,
8,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 34.  0.]
8,0.29621024429798126,0,
9,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
9,0.02473706565797329,1,
10,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
10,0.30508673191070557,0,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 35.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  1. 21.  0.]
6,0.07902772352099419,1,
7,0.7183966934680939,3,
8,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
8,0.04405782371759415,1,
9,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
9,0.057206401601433754,1,
10,0.052447518333792686,1,
11,,,[0. 0. 0. 0. 0. 7. 0. 0. 0. 0.]
11,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
10,,,[ 0.  0.  0.  0.  0. 10.  0.  0.  0.  0.]
7,0.5631298720836639,2,
8,0.845217764377594,3,
9,0.8358945250511169,3,
10,0.2815138250589371,1,
11,,,[ 0.  0.  3.  0.  0.  0.  0.  1. 48.  0.]
11,,,[0. 2. 5. 0. 0. 0. 0. 3. 8. 0.]
10,0.12611405178904533,1,
11,,,[0. 4. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[ 0. 16.  0.  0.  0.  0.  0.  4. 51.  0.]
9,0.5305469632148743,0,
10,0.3371918499469757,1,
11,,,[ 0.  3.  6.  0.  0. 19.  0.  5. 86.  0.]
11,,,[ 0. 22.  2.  0.  0.  2.  0. 33. 93.  0.]
10,0.9427262246608734,3,
11,,,[ 0.  8.  7.  0.  0. 11.  0. 48. 15.  0.]
11,,,[ 0. 17.  3.  0.  0. 17.  0. 25. 54.  0.]
8,0.7961533665657043,3,
9,0.3284189701080322,1,
10,0.5307103991508484,3,
11,,,[ 0.  3.  0.  0.  0.  0.  0. 10.  0.  0.]
11,,,[ 0.  7.  1.  0.  0.  9.  0. 25. 91.  0.]
10,0.9521029591560364,2,
11,,,[ 0. 16.  5.  0.  2.  4.  0.  2.  0.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 0. 9. 0.]
9,0.21384455263614655,1,
10,0.8165078163146973,3,
11,,,[ 0.  2.  0.  0.  0.  0. 45.  3.  0.  0.]
11,,,[ 0. 10.  5.  0.  0.  1.  0. 10.  0.  0.]
10,0.8165078163146973,3,
11,,,[ 0.  6.  0.  0.  0. 16.  0.  6.  0.  0.]
11,,,[ 0.  9.  1.  0.  1.  0.  0.  0. 10.  0.]
5,0.02581748366355896,3,
6,-0.043020639568567276,3,
7,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
7,,,[0. 5. 0. 0. 0. 0. 0. 0. 0. 0.]
6,0.7293190956115723,0,
7,0.28434865176677704,2,
8,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
8,0.5910643339157104,2,
9,0.7174060344696045,0,
10,0.6937592327594757,0,
11,,,[ 0.  2.  0.  0.  0.  0.  0.  0. 85.  0.]
11,,,[ 0.  4.  0.  0.  0.  4.  0. 13. 18.  0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 75.  0.]
9,0.6923221349716187,0,
10,,,[0. 0. 0. 0. 0. 0. 0. 8. 0. 0.]
10,0.6386547684669495,2,
11,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  3. 59.  0.]
7,0.774201899766922,0,
8,0.17715981602668762,1,
9,0.13539967685937881,1,
10,0.9336988627910614,3,
11,,,[ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
11,,,[0. 0. 4. 0. 0. 0. 0. 6. 0. 0.]
10,0.8110581338405609,3,
11,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
11,,,[0. 4. 2. 0. 0. 4. 0. 1. 7. 0.]
9,0.4662517309188843,2,
10,0.9208348393440247,3,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 27.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0. 10.  8. 18.]
10,0.7568971216678619,0,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 29.]
11,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
8,0.16244754195213318,1,
9,0.5307103991508484,3,
10,0.8091770112514496,0,
11,,,[ 0.  0.  0.  0.  2.  0.  0. 13. 21.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 24.  0.]
10,0.12268363311886787,1,
11,,,[ 0.  0.  0.  0.  0.  5.  0.  5. 94.  0.]
11,,,[ 0. 15.  3.  0.  4. 28.  0. 96. 42.  0.]
9,0.8338163793087006,0,
10,0.7939960062503815,0,
11,,,[ 0.  4.  0.  0.  0.  8.  0.  5. 25.  0.]
11,,,[  0.   5.   7.   0.   2.   0.   0.  16. 262.   0.]
10,0.9304136633872986,3,
11,,,[ 0.  0.  0.  0.  0.  0.  0. 21. 53.  0.]
11,,,[0. 0. 0. 0. 0. 4. 0. 1. 0. 0.]
1,-0.1670500785112381,3,
2,0.5081943869590759,0,
3,-0.14153505116701126,2,
4,0.6180600523948669,1,
5,-0.25534383952617645,3,
6,-0.7146469056606293,2,
7,0.49074065685272217,0,
8,0.4868558645248413,0,
9,-0.7610760927200317,2,
10,-0.9014683067798615,2,
11,,,[  0.  10. 124.   0.  34.   3.   0.  37.   0.   0.]
11,,,[ 11.  11. 106.   0.  74.  14.  45.  71.   7.   0.]
10,0.44894273579120636,0,
11,,,[46.  5.  6.  0. 11.  0.  0. 11.  0.  0.]
11,,,[ 0.  0. 16.  0.  5.  0.  0.  6.  0.  0.]
9,0.48726247251033783,0,
10,,,[ 0.  0.  0.  0.  0.  0. 54.  0.  0.  0.]
10,0.4103386849164963,1,
11,,,[0. 0. 8. 0. 1. 0. 0. 0. 0. 0.]
11,,,[0. 0. 3. 0. 4. 0. 0. 1. 0. 0.]
8,0.5017673075199127,0,
9,-0.3535582274198532,3,
10,0.49083946645259857,0,
