depth,threshold,feature,value
10,-0.9879860579967499,2,
11,,,[ 9.  7. 32.  0.  3.  0.  0. 13.  0.  0.]
11,,,[ 0.  7.  0.  0.  0.  5.  0.  0.  0. 29.]
7,-0.8238925039768219,2,
8,0.7978918254375458,0,
9,0.41727665066719055,1,
10,-0.18821973353624344,3,
11,,,[ 5. 14. 44.  0. 21.  6.  0. 25. 72. 26.]
11,,,[25. 10. 24.  0.  4.  0.  0.  6.  0. 10.]
10,-0.20509690046310425,3,
11,,,[ 0. 24.  4.  0. 25.  0. 81. 20.  0. 15.]
11,,,[ 0.  1.  1.  0.  3.  6.  0.  4.  0. 82.]
9,0.801047146320343,0,
10,,,[ 0.  0.  0.  0.  0.  0. 64.  0.  0.  0.]
10,,,[0. 0. 7. 0. 0. 0. 0. 0. 0. 0.]
8,0.6663175821304321,0,
9,0.6635749340057373,0,
10,0.43724654614925385,1,
11,,,[0. 4. 0. 0. 1. 0. 0. 0. 0. 0.]
11,,,[0. 0. 2. 0. 4. 0. 0. 0. 0. 0.]
10,,,[0. 5. 0. 0. 0. 0. 0. 0. 0. 0.]
9,0.37842150032520294,1,
10,-0.6994324326515198,3,
11,,,[0. 0. 0. 0. 2. 0. 0. 4. 0. 0.]
11,,,[  9.   0.   5.   0.   0.   0. 185.   1.   0.   0.]
10,0.3950875848531723,1,
11,,,[0. 5. 3. 0. 2. 0. 0. 0. 0. 0.]
11,,,[ 0.  2.  2.  0.  7.  0.  0. 13.  0.  0.]
5,0.4327595680952072,3,
6,0.2570701688528061,1,
7,0.40147311985492706,3,
8,0.17128679901361465,3,
9,0.6327714920043945,0,
10,0.0,3,
11,,,[ 8.  0.  1. 56.  3.  0.  0.  7.  9. 21.]
11,,,[ 38.  56.  56.   0.  20.  17. 125.  15.  11.   0.]
10,0.92137411236763,0,
11,,,[ 73.  81.  75.   0.  43.  55.   0.  60.  72. 296.]
11,,,[ 0. 16. 15.  0.  6. 10.  0.  2. 11.  0.]
9,-0.9820892214775085,2,
10,0.7261371612548828,0,
11,,,[ 0. 11.  7.  0.  6. 15.  0.  0.  0. 13.]
11,,,[ 0.  1.  0.  0.  7.  2.  0.  0.  0. 83.]
10,-0.9469526708126068,2,
11,,,[109. 142.  94.  49.  37. 155.   0.  50.  68. 278.]
11,,,[ 38. 169.  55.   0.  26. 163.   0.  39.  11. 185.]
8,0.6777280569076538,0,
9,0.6138785779476166,0,
10,0.5534288287162781,0,
11,,,[ 0. 12.  1.  0. 16. 20.  0.  1.  0.  0.]
11,,,[ 0. 13.  6.  0.  0. 15.  0.  2.  0. 14.]
10,0.6230738461017609,0,
11,,,[ 0.  0.  0.  0.  0.  0. 95.  0.  0.  0.]
11,,,[ 0. 12.  0.  0.  2.  8. 61.  0.  0.  0.]
9,-0.9087839722633362,2,
10,0.7984025180339813,0,
11,,,[ 0.  6.  0.  0.  0.  6.  0.  0.  0. 24.]
11,,,[0. 5. 2. 0. 0. 6. 0. 3. 0. 0.]
10,0.151523657143116,1,
11,,,[ 0.  5.  5.  0.  2.  9.  0.  3.  0. 71.]
11,,,[14. 13. 10.  0.  6. 10.  0.  6.  0.  0.]
7,0.017212719190865755,3,
8,0.39740733802318573,1,
9,0.7036701738834381,0,
10,0.3620910346508026,1,
11,,,[13. 15. 12.  0.  9.  3.  0.  5. 12.  0.]
11,,,[ 0.  5.  3.  0.  2.  0.  0.  0.  0. 73.]
10,0.937798947095871,0,
11,,,[  0.   2.   2.   0.   0.   0.   0.   2.   0. 115.]
11,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
9,0.5896282196044922,1,
10,0.5877693593502045,1,
11,,,[11. 21. 12.  0.  7. 10.  0.  6.  0.  0.]
11,,,[0. 0. 6. 0. 0. 0. 0. 0. 0. 0.]
10,0.591036319732666,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 17.]
11,,,[0. 1. 4. 0. 0. 2. 0. 0. 0. 0.]
8,0.26167988777160645,1,
9,0.5686513781547546,0,
10,0.2581733912229538,1,
11,,,[0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
11,,,[  0.   1.   0. 438.   0.   2.   0.   0.  13.   0.]
10,0.3375104069709778,3,
11,,,[0. 8. 0. 0. 1. 3. 0. 2. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
9,0.6372741460800171,0,
10,0.4666452705860138,1,
11,,,[114. 441. 183. 691.  83. 294.  69. 121.  10. 240.]
11,,,[183. 292.  79.   0.  61. 178.  57.  47.  18. 192.]
10,0.9904611706733704,0,
11,,,[216. 542. 152.   0.  97. 282. 140. 130.  35. 277.]
11,,,[ 0.  0.  2.  0.  0.  0. 41.  0.  0.  0.]
6,0.45786742866039276,1,
7,0.6616101264953613,3,
8,0.2565392851829529,1,
9,0.721010684967041,0,
10,0.6084543466567993,3,
11,,,[ 48. 144.  97.   0.  51. 302.   0.  32.  36.  31.]
11,,,[50. 30. 26.  0. 24. 79. 49. 13.  0.  0.]
10,0.08667253702878952,1,
11,,,[ 0.  0.  0.  0.  0.  3. 73.  0.  0.  0.]
11,,,[ 69. 140.  77.   0.  73. 348.   0.  82.  14. 366.]
9,0.44653816521167755,1,
10,0.3425568789243698,1,
11,,,[ 57. 295.  99. 165.  45. 274.  69.  32.   0. 110.]
11,,,[ 56. 347. 106.   0.  38. 246.   0.  42.  15.  15.]
10,0.5752748847007751,0,
11,,,[ 0. 25.  9. 33.  4.  9.  0.  0.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  2. 64.  0.  0.  0.]
8,-0.7146469056606293,2,
9,0.5088267922401428,0,
10,0.3293246626853943,0,
11,,,[0. 0. 3. 0. 2. 8. 0. 1. 0. 0.]
11,,,[ 0.  1. 17.  0.  5.  5.  0.  1.  0.  0.]
10,0.11934561654925346,1,
11,,,[27.  1. 11.  0.  3.  6.  0.  1.  0.  0.]
11,,,[ 24.  59.  35.   0.  46. 187.   0.  15.   0.   0.]
9,0.7851929366588593,0,
10,0.3338661938905716,1,
11,,,[ 0.  8.  5.  0. 13. 19.  0.  3.  0.  0.]
11,,,[ 0.  3. 18.  0.  5.  1.  0.  1.  0. 19.]
10,0.13051040843129158,1,
11,,,[20.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[0. 2. 0. 0. 5. 8. 0. 0. 0. 0.]
7,0.6994324326515198,3,
8,-0.7265805900096893,2,
9,0.47809918224811554,0,
10,0.4691179543733597,0,
11,,,[ 42. 110.  39.  47.  35.  91.   0.  16.   0.   0.]
11,,,[  0.   5.   9.   0.   3.   7. 128.   0.   0.   0.]
10,0.48610803484916687,1,
11,,,[380.  75.  21.  22.  24.  53.   0.  18.   0.   0.]
11,,,[ 96. 115.  30.   0.  50. 177.   0.  11.   0.  20.]
9,0.48732540011405945,1,
10,0.4837239682674408,1,
11,,,[21.  6.  0.  0.  2.  8.  0.  0.  0.  0.]
11,,,[106.   0.   0.   0.   5.   2.   0.   0.   0.   0.]
10,0.5948303937911987,1,
11,,,[ 0.  4.  1.  0.  1. 13.  0.  0.  0.  0.]
11,,,[0. 0. 3. 0. 0. 0. 0. 0. 0. 0.]
8,0.47666414082050323,1,
9,0.4751027077436447,1,
10,0.4614746496081352,0,
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
11,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
10,,,[ 0.  0.  0. 28.  0.  0.  0.  0.  0.  0.]
9,0.6789706349372864,0,
10,0.5928922295570374,1,
11,,,[ 0.  0.  0.  0.  7. 10.  0.  0.  0.  0.]
11,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 4. 0. 0. 0. 0. 0. 0. 0. 0.]
4,0.400635689496994,1,
5,0.0,3,
6,-0.05591491982340813,2,
7,0.5093501806259155,0,
8,-0.8674242198467255,3,
9,-0.46734189987182617,2,
10,,,[ 0.  0.  0.  0. 17.  0.  0.  0.  0.  0.]
10,0.281631663441658,0,
11,,,[15.  0.  0.  0.  2.  0.  0.  3.  0.  0.]
11,,,[  0.   6.   8.  38.  68.   0.   0.  40. 115.   0.]
9,0.18616623431444168,1,
10,-0.5270581841468811,2,
11,,,[ 0.  0.  9.  0. 26.  0.  0. 28.  0.  0.]
11,,,[ 0.  0.  7.  0.  3.  0.  0.  5. 18.  0.]
10,0.31224973499774933,1,
11,,,[  0.   0.   4. 106.   4.   7.   0.   0.   0.   0.]
11,,,[ 0.  0.  1.  0. 11.  0.  0.  0.  0.  0.]
8,-0.7236172556877136,3,
9,-0.35768499970436096,2,
10,0.5131482481956482,0,
11,,,[ 0.  6.  2.  0.  6.  4.  0.  5.  0. 25.]
11,,,[ 26.  62. 167.  34. 510.   8.   0. 211. 114.  25.]
10,-0.9561994075775146,3,
11,,,[  0.  29.  28.   0. 208.   5.   0. 146. 136.  13.]
11,,,[ 9. 45. 13.  0. 90.  0. 65. 38. 41. 34.]
9,0.12984053418040276,1,
10,,,[ 0.  0.  0.  0.  0.  0. 47.  0.  0.  0.]
10,0.31315165758132935,1,
11,,,[ 0.  0. 11.  0. 10.  0.  0.  0.  0.  0.]
11,,,[ 0.  0.  2.  0.  7.  0.  0.  0. 20.  0.]
7,0.5463985502719879,0,
8,0.1431325078010559,1,
9,-0.9998425841331482,3,
10,-0.004303378984332085,2,
11,,,[0. 3. 0. 0. 1. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
10,-0.9966219663619995,3,
11,,,[ 0.  0.  0.  0. 15.  0.  0.  0.  0.  0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 2. 0. 0.]
9,0.513851135969162,0,
10,0.4676908105611801,0,
11,,,[0. 0. 0. 0. 0. 0. 0. 6. 5. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 60.  0.]
10,-0.9993981420993805,3,
11,,,[0. 7. 5. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 2. 0. 0. 9. 0. 0. 8. 9. 0.]
8,0.10465722903609276,1,
9,0.0993005633354187,1,
10,0.6898340582847595,0,
11,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
11,,,[0. 0. 0. 0. 5. 0. 0. 3. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0. 70.  0.  0.  0.]
9,0.6660243272781372,0,
10,0.1991267278790474,1,
11,,,[ 0.  0.  0.  0. 14.  0.  0.  0.  0.  0.]
11,,,[  3.   7.   3.   0.  10.   0. 130.  30.   7.   0.]
10,0.3778458386659622,1,
11,,,[ 0.  0.  0.  0. 60.  0.  0. 33. 43. 10.]
11,,,[ 0.  0.  0.  0.  2.  0.  0.  0. 19.  0.]
6,-0.3253300338983536,2,
7,0.9398212432861328,3,
8,0.6691909432411194,0,
9,-0.4974948763847351,2,
10,-0.6518748700618744,2,
11,,,[33. 26. 40.  0. 23. 64. 68. 20.  0.  0.]
11,,,[ 69. 123. 113.  18. 122. 116.   0. 104.  17.  40.]
10,0.6418256461620331,0,
11,,,[360.  81. 176.  43. 319. 217.   0. 210.  64. 100.]
11,,,[64.  3.  2.  0. 17. 11.  0.  6.  0.  0.]
9,0.35818809270858765,1,
10,0.8840347826480865,3,
11,,,[ 72.  44.  69.   0. 143. 160. 192. 109.   8.  84.]
11,,,[ 63.  20.  77.   0. 111.  45.   0. 102.  76. 147.]
10,0.3779163509607315,1,
11,,,[  0.   0.   1.   0.  11.  11. 105.   7.   0.   0.]
11,,,[ 0.  1.  5.  0. 15.  5.  0.  4.  0.  0.]
8,0.6289562582969666,0,
9,0.34578537940979004,1,
10,0.5246007442474365,0,
11,,,[0. 0. 2. 0. 4. 0. 0. 5. 0. 0.]
11,,,[25.  0.  2.  0.  4.  9.  0.  3.  0.  0.]
10,0.5417459905147552,0,
11,,,[0. 0. 5. 0. 2. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 13.  0.]
9,0.21983125805854797,1,
10,0.19778455048799515,1,
11,,,[ 0.  0.  0.  0.  5.  0. 71.  0.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0. 82.  0.  0.  0.]
10,0.25421496480703354,1,
11,,,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[0. 3. 0. 0. 5. 0. 0. 1. 0. 0.]
7,0.09881647676229477,2,
8,0.49613551795482635,0,
9,0.30255596339702606,0,
10,0.9823440611362457,3,
11,,,[0. 0. 0. 0. 1. 1. 0. 9. 0. 0.]
11,,,[ 0.  0.  0.  0.  1.  0.  0.  1. 25.  0.]
10,-0.1244746558368206,2,
11,,,[35.  0. 39.  0. 25. 26.  0. 13. 25. 10.]
11,,,[ 0.  1. 18.  0.  6. 45.  0. 33. 10.  0.]
9,0.5264130532741547,0,
10,0.3372546136379242,1,
11,,,[ 8.  4.  5.  0. 10. 13.  0. 18. 73. 54.]
11,,,[ 17.  13.  48.   0.  15.   6.   0.  14.  50. 164.]
10,0.6639899909496307,0,
11,,,[167.  59. 199.  81. 113.  90.  59. 170. 166.  84.]
11,,,[256.  53. 154.   0. 152.  96.  64. 281. 310. 464.]
8,0.11593030393123627,2,
9,0.5757592916488647,0,
10,0.5661787390708923,0,
11,,,[ 0.  4. 10.  0.  2.  0.  0.  8.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0. 74.  0.  0.  0.]
10,0.2389945313334465,1,
11,,,[ 0.  2.  0.  0.  0.  0.  0. 11.  0.  0.]
11,,,[ 0.  1.  0.  0.  3. 10.  0.  1.  0.  0.]
9,0.6854179799556732,0,
10,0.5534971356391907,0,
11,,,[15.  8.  0.  0.  6.  0.  0.  3.  0.  0.]
11,,,[ 4.  1.  3.  0.  1.  2.  0.  2.  0. 37.]
10,0.9397642612457275,0,
11,,,[10.  0.  2.  0.  2.  0.  0. 22.  0.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 0. 9. 0.]
5,0.7236172556877136,3,
6,-0.8840347826480865,3,
7,-0.4520554542541504,2,
8,0.5195502787828445,1,
9,0.6545512080192566,0,
10,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
10,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
9,0.5255933105945587,0,
10,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
10,,,[ 0.  0.  0. 35.  0.  0.  0.  0.  0.  0.]
8,0.40934446454048157,1,
9,-0.9237430095672607,3,
10,,,[0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
10,,,[ 0.  0.  0. 27.  0.  0.  0.  0.  0.  0.]
9,0.34566450119018555,0,
10,0.3446480482816696,0,
11,,,[10.  1.  0.  0.  2.  0.  0.  2.  0.  0.]
11,,,[ 0.  0.  0. 34.  0.  0.  0.  0.  0.  0.]
10,0.3807409554719925,0,
11,,,[ 0.  0.  0.  0.  6.  0.  0.  0. 31.  0.]
11,,,[ 0. 28. 12.  0. 85.  1.  0. 69. 76.  0.]
7,-0.4824898689985275,2,
8,0.7039990425109863,0,
9,0.5168797373771667,1,
10,-0.7802669405937195,3,
11,,,[ 0.  2.  6.  0. 37.  0.  0. 28.  0.  0.]
11,,,[13.  2. 25.  0. 21.  3. 50.  8. 16.  0.]
10,0.5630794167518616,0,
11,,,[47. 21. 27.  0. 46.  3.  0. 12. 52.  0.]
11,,,[ 0.  0.  1.  0.  3.  0.  0.  0. 30.  0.]
9,0.7159681022167206,0,
10,,,[ 0.  0.  0.  0.  0.  0. 63.  0.  0.  0.]
10,-0.8013314008712769,3,
11,,,[6. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 1. 0. 0. 3. 0. 0. 0. 0. 0.]
8,0.5256295800209045,1,
9,0.5119926333427429,0,
10,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
10,0.5158834755420685,0,
11,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 2. 0. 0.]
9,,,[ 0.  0.  0.  0.  0.  0. 52.  0.  0.  0.]
6,0.9898958206176758,3,
7,0.4922194629907608,1,
8,0.8497856259346008,3,
9,0.8311398327350616,3,
10,0.5522375404834747,0,
11,,,[173.  15.  31.   0.  27.  32.   0.  16.   0.   0.]
11,,,[48.  5.  0. 42.  5. 10.  0.  3.  0.  0.]
10,0.5390921235084534,0,
11,,,[29.  5.  2.  0.  2. 12.  0.  0.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0. 45.  0.  0.  0.]
9,0.6381940245628357,0,
10,0.490196168422699,1,
11,,,[374.  23.  34.  46.  58.  58.   0.  35.  14. 123.]
11,,,[ 0.  1.  0. 33.  0.  0.  0.  0.  0.  0.]
10,0.4894682615995407,1,
11,,,[27.  5.  7.  0. 16.  5.  0. 27. 42. 68.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 22.]
8,-0.6518748700618744,2,
9,-0.6648307740688324,2,
10,0.49516376852989197,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 18.  0.]
11,,,[ 6.  5.  3.  0.  8.  5.  0.  7.  0. 18.]
10,0.5721618831157684,1,
11,,,[ 0.  0.  1.  0.  0.  0. 47.  0.  0.  0.]
11,,,[0. 0. 0. 0. 1. 6. 0. 0. 0. 0.]
9,0.6574956476688385,0,
10,0.3893478810787201,0,
11,,,[80. 31. 20.  0. 24. 13.  0. 37.  0.  0.]
11,,,[54. 84. 60. 92. 73. 46.  0. 98. 46. 16.]
10,0.9610942006111145,3,
11,,,[14. 10. 25.  0.  4.  8.  0. 21.  0. 23.]
11,,,[ 0.  0.  1.  0.  0.  0. 50.  3.  0.  0.]
7,0.3995942771434784,0,
8,-0.0988054983317852,2,
9,0.9921854734420776,3,
10,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
10,,,[14.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
9,0.3074442595243454,0,
10,0.9979544579982758,3,
11,,,[0. 7. 0. 0. 7. 7. 0. 2. 0. 0.]
11,,,[ 0.  0.  0.  0. 11.  2.  0.  1.  0.  0.]
10,0.5790386199951172,1,
11,,,[ 0. 13.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[0. 5. 5. 0. 0. 0. 0. 4. 0. 0.]
8,0.5999980568885803,1,
9,0.5823844373226166,1,
10,0.9955121576786041,3,
11,,,[ 27.   5.   4. 161.   0.  14.   0.   5.  16.  19.]
11,,,[12. 31.  8. 36.  5. 22.  0. 46.  0. 24.]
10,0.5020694434642792,0,
11,,,[ 0.  2.  2.  0.  0.  2.  0. 20.  0.  0.]
11,,,[ 0.  1.  0.  0.  0.  1.  0.  7. 14.  0.]
9,,,[ 0.  0.  0. 66.  0.  0.  0.  0.  0.  0.]
3,0.548199325799942,0,
4,0.29507462680339813,0,
5,0.651608407497406,1,
6,0.6464047431945801,1,
7,0.26688541285693645,3,
8,,,[0. 0. 0. 0. 7. 0. 0. 0. 0. 0.]
8,0.26338478922843933,0,
9,,,[0. 4. 0. 0. 0. 0. 0. 0. 0. 0.]
9,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
7,0.6499383449554443,1,
8,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 13.  0.]
8,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
6,-0.38950057327747345,2,
7,0.7474271953105927,1,
8,0.44622190296649933,3,
9,-0.7268568575382233,3,
10,-0.5618162453174591,2,
11,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[22.  0.  0.  0.  1.  0.  0.  0.  0.  0.]
10,-0.5111765563488007,3,
11,,,[13.  0.  0.  0.  1.  0.  0.  0.  0.  0.]
11,,,[51.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
9,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
8,,,[0. 0. 0. 0. 8. 0. 0. 0. 0. 0.]
7,,,[0. 0. 0. 0. 6. 0. 0. 0. 0. 0.]
5,0.7337508201599121,1,
6,0.6595010161399841,1,
7,0.740233838558197,3,
8,0.639693558216095,1,
9,0.4545430690050125,0,
10,,,[  0.   0.   0. 148.   0.   0.   0.   0.   0.   0.]
10,0.13715166598558426,3,
11,,,[0. 0. 2. 0. 1. 0. 0. 3. 0. 0.]
11,,,[0. 5. 0. 0. 0. 0. 0. 0. 0. 0.]
9,0.41220827400684357,0,
10,0.3849413990974426,0,
11,,,[ 0.  0.  0. 53.  1.  0.  0.  0.  0.  0.]
11,,,[ 0.  0.  0. 27.  0.  6.  0.  0.  0.  0.]
10,-0.6272728443145752,3,
11,,,[0. 0. 1. 0. 0. 0. 0. 7. 0. 0.]
11,,,[ 0. 40.  7.  0.  9.  2.  0. 10.  0.  0.]
8,0.6367329061031342,1,
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 13.  0.]
9,-0.3737058788537979,2,
10,-0.5261213332414627,2,
11,,,[0. 1. 0. 0. 0. 0. 0. 1. 0. 0.]
11,,,[ 0.  1.  0.  0.  0.  0.  0. 15.  0.  0.]
10,-0.3089139759540558,2,
11,,,[0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 1. 0. 0. 2. 3. 0. 3. 0. 0.]
7,-0.8938854932785034,2,
8,0.2386639267206192,3,
9,0.7227442860603333,1,
10,-0.12020359188318253,3,
11,,,[13.  1.  0. 35.  5.  4.  0.  0.  0.  0.]
11,,,[ 13.   9.   0. 438.   7.  25.   0.   0.   0.   0.]
10,0.7245148718357086,1,
11,,,[21.  0.  0.  0.  0.  2.  0.  0.  0.  0.]
11,,,[ 0.  2.  0. 37.  0.  2.  0.  0.  0.  0.]
9,0.3530343919992447,3,
10,0.45066998898983,0,
11,,,[4. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 6. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 8. 0. 0. 0. 0.]
8,-0.13283737003803253,2,
9,0.8531832098960876,3,
10,0.4467603713274002,0,
11,,,[  0.   0.   0. 565.   4.   8.   0.   0.   0.   0.]
11,,,[  0.   4.   0. 369.   6.  18.   0.   1.   0.   0.]
10,0.9113866686820984,3,
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 2. 0. 2. 0. 0.]
9,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
6,0.9561994075775146,3,
7,-0.5558320879936218,2,
8,-0.9959660470485687,2,
9,-0.9986298084259033,2,
10,-0.9993703663349152,2,
11,,,[0. 1. 0. 0. 1. 0. 0. 0. 0. 0.]
11,,,[0. 4. 0. 0. 0. 0. 0. 0. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 18.]
9,-0.6049664318561554,2,
10,0.38799284398555756,0,
11,,,[0. 4. 0. 0. 7. 0. 0. 5. 0. 0.]
11,,,[ 0.  0. 17.  0.  4.  6.  0.  1.  0.  0.]
10,0.7449257373809814,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
11,,,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
8,0.4085600972175598,0,
9,0.7532175481319427,1,
10,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
9,0.449165016412735,0,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 33.  0.]
10,-0.4594603031873703,2,
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
7,-0.2594252899289131,2,
8,,,[ 0.  0.  0. 39.  0.  0.  0.  0.  0.  0.]
8,0.9816161394119263,3,
9,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
9,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
4,0.6962707340717316,0,
5,-0.4558391571044922,3,
6,-0.6864166557788849,3,
7,-0.5630672872066498,2,
8,0.6164582967758179,0,
9,0.697574108839035,1,
10,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
10,,,[0. 0. 0. 0. 5. 0. 0. 0. 0. 0.]
9,,,[0. 0. 0. 0. 0. 0. 0. 6. 0. 0.]
8,0.7183597683906555,1,
9,0.6032295227050781,0,
10,-0.1666557677090168,2,
11,,,[0. 6. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 2. 0. 0.]
10,0.7076385021209717,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 0. 9. 0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
9,-0.9314693808555603,3,
10,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
10,0.7435495257377625,1,
11,,,[0. 0. 1. 0. 0. 0. 0. 2. 0. 0.]
11,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
7,0.6164574027061462,0,
8,0.6160319149494171,0,
9,0.7091604173183441,1,
10,0.5979441702365875,0,
11,,,[0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
10,-0.8779275715351105,2,
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
11,,,[ 0.  0. 13.  0.  0.  0.  0.  0.  0.  0.]
9,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
8,0.7443957626819611,1,
9,,,[7. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
9,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
6,-0.9998148083686829,2,
7,0.5778168141841888,0,
8,,,[0. 0. 0. 0. 0. 0. 0. 6. 0. 0.]
8,,,[9. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
7,0.6073587834835052,0,
8,0.6036068499088287,0,
9,0.6953747272491455,1,
10,0.5877719223499298,0,
11,,,[ 0. 12. 13.  0.  0. 30.  0.  4.  0.  0.]
11,,,[0. 0. 8. 0. 4. 0. 0. 0. 0. 0.]
10,0.7110471427440643,1,
11,,,[ 0. 29.  1.  0.  8.  0.  0.  4.  0.  0.]
11,,,[ 0.  0.  0.  0.  1. 10.  0.  1.  0.  0.]
9,0.7094256281852722,1,
10,0.6050332486629486,0,
11,,,[0. 0. 1. 0. 0. 0. 0. 1. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
10,-0.8632957637310028,2,
11,,,[0. 0. 7. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
8,0.7435471415519714,1,
9,0.560646116733551,3,
10,0.33541223406791687,3,
11,,,[0. 2. 0. 0. 4. 0. 0. 0. 0. 0.]
11,,,[8. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.6086063086986542,0,
11,,,[0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
9,0.7439209818840027,1,
10,,,[ 0.  0.  0.  0.  0. 11.  0.  0.  0.  0.]
10,0.6215632259845734,0,
11,,,[0. 0. 0. 0. 2. 2. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
5,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 11.  0.]
2,-0.9828901588916779,3,
3,0.19839225709438324,1,
4,0.6050329506397247,0,
5,0.1500498354434967,2,
6,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 15.  0.]
6,0.46578897535800934,0,
7,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
7,,,[ 0.  0.  0.  0.  0.  0. 71.  0.  0.  0.]
